FK_1\random10_100_2_1000_1_10,29749,120.309747,true
FK_1\random10_60_1_1000_1_12,23064,118.1671429,true
FK_1\random12_48_3_1000_1_16,11837,120.4314596,true
FK_1\random15_45_1_1000_1_13,15083,16.0167869,false
FK_1\random15_75_3_1000_1_16,18298,120.0582039,true
FK_1\random30_60_4_1000_1_14,11017,34.7755526,false
FK_2\random20_120_1_1000_1_12,47785,120.6528156,true
FK_2\random20_200_2_1000_1_14,53482,120.2617249,true
FK_2\random24_96_3_1000_1_18,23848,120.8487986,true
FK_2\random30_150_2_1000_1_17,44395,120.4379421,true
FK_2\random30_90_4_1000_1_20,26012,107.4750216,false
FK_2\random60_120_4_1000_1_19,20463,118.2498422,true
FK_3\notSolved\random30_180_2_1000_1_2,47554,120.7635152,true
FK_3\notSolved\random36_144_2_1000_1_20,42772,118.6145608,true
FK_3\notSolved\random45_135_3_1000_1_12,37507,121.1466384,true
FK_3\notSolved\random45_135_4_1000_1_14,33685,120.523099,true
FK_3\notSolved\random45_225_2_1000_1_20,66990,121.0485075,true
FK_3\Solved\random30_180_1_1000_1_20,73557,120.4999704,true
FK_3\Solved\random30_300_2_1000_1_4,84825,120.8744121,true
FK_3\Solved\random36_144_3_1000_1_17,39006,118.0202507,true
FK_3\Solved\random45_135_4_1000_1_16,36969,118.1351455,true
FK_3\Solved\random45_225_3_1000_1_15,55428,119.7333501,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.7030355,true
FK_4\notSolved\random50_300_2_1000_1_5,78336,120.5839229,true
FK_4\notSolved\random60_240_1_1000_1_17,95067,120.7278205,true
FK_4\notSolved\random60_240_2_1000_1_15,65871,121.9586326,true
FK_4\notSolved\random60_240_3_1000_1_18,57385,120.0646697,true
FK_4\notSolved\random75_225_4_1000_1_20,58016,118.5630919,true
FK_4\Solved\random150_300_2_1000_1_12,38290,121.1530372,true
FK_4\Solved\random50_300_1_1000_1_16,118800,121.4786936,true
FK_4\Solved\random50_500_2_1000_1_14,133902,119.9465371,true
FK_4\Solved\random60_240_3_1000_1_14,60477,119.5335821,true
FK_4\Solved\random75_225_4_1000_1_17,56633,122.2029785,true
FK_4\Solved\random75_375_2_1000_1_5,99618,123.1313636,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15478,118.1414223,true
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,26502,109.0108322,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12724,75.9145825,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19650,118.4362522,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.7190208,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12339,23.4125855,false
