FK_1\random10_100_2_1000_1_10,29681,25.809274,false
FK_1\random10_60_1_1000_1_12,22979,9.9684697,false
FK_1\random12_48_3_1000_1_16,11587,9.2704688,false
FK_1\random15_45_1_1000_1_13,14966,10.0183827,false
FK_1\random15_75_3_1000_1_16,18215,29.3923137,false
FK_1\random30_60_4_1000_1_14,11017,30.6899351,false
FK_2\random20_120_1_1000_1_12,47624,38.6751522,false
FK_2\random20_200_2_1000_1_14,53505,105.9217591,false
FK_2\random24_96_3_1000_1_18,23747,54.7466561,false
FK_2\random30_150_2_1000_1_17,44007,107.0289691,false
FK_2\random30_90_4_1000_1_20,25974,57.8754551,false
FK_2\random60_120_4_1000_1_19,20463,118.0076883,true
FK_3\notSolved\random30_180_2_1000_1_2,47624,118.115777,true
FK_3\notSolved\random36_144_2_1000_1_20,42293,118.0349645,true
FK_3\notSolved\random45_135_3_1000_1_12,37375,118.1075284,true
FK_3\notSolved\random45_135_4_1000_1_14,33644,118.0959169,true
FK_3\notSolved\random45_225_2_1000_1_20,67517,118.4147355,true
FK_3\Solved\random30_180_1_1000_1_20,75308,118.1856836,true
FK_3\Solved\random30_300_2_1000_1_4,84969,118.069647,true
FK_3\Solved\random36_144_3_1000_1_17,39090,118.1802547,true
FK_3\Solved\random45_135_4_1000_1_16,36925,118.1648023,true
FK_3\Solved\random45_225_3_1000_1_15,56065,118.0810951,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.4906638,true
FK_4\notSolved\random50_300_2_1000_1_5,80040,118.7089833,true
FK_4\notSolved\random60_240_1_1000_1_17,94914,118.616241,true
FK_4\notSolved\random60_240_2_1000_1_15,65678,118.1872724,true
FK_4\notSolved\random60_240_3_1000_1_18,59414,118.1964498,true
FK_4\notSolved\random75_225_4_1000_1_20,58276,118.0207665,true
FK_4\Solved\random150_300_2_1000_1_12,24581,119.0232671,true
FK_4\Solved\random50_300_1_1000_1_16,119496,118.0846699,true
FK_4\Solved\random50_500_2_1000_1_14,128348,122.0494302,true
FK_4\Solved\random60_240_3_1000_1_14,60934,120.6834662,true
FK_4\Solved\random75_225_4_1000_1_17,60400,118.8920843,true
FK_4\Solved\random75_375_2_1000_1_5,93366,121.2703105,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15280,6.067939,false
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,26236,17.324993,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12564,7.0496888,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19373,12.9126903,false
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.0432086,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,11940,9.3749699,false
