FK_1\random10_100_2_1000_1_10,29764,118.9060209,true
FK_1\random10_60_1_1000_1_12,23029,56.2874096,false
FK_1\random12_48_3_1000_1_16,11837,118.0509345,true
FK_1\random15_45_1_1000_1_13,14832,14.7399046,false
FK_1\random15_75_3_1000_1_16,18312,119.4852322,true
FK_1\random30_60_4_1000_1_14,11017,21.0382149,false
FK_2\random20_120_1_1000_1_12,47760,118.2117666,true
FK_2\random20_200_2_1000_1_14,53485,120.4505281,true
FK_2\random24_96_3_1000_1_18,23867,118.1490031,true
FK_2\random30_150_2_1000_1_17,44195,118.1486333,true
FK_2\random30_90_4_1000_1_20,26002,39.0657207,false
FK_2\random60_120_4_1000_1_19,19923,118.0637645,true
FK_3\notSolved\random30_180_2_1000_1_2,47833,118.1467038,true
FK_3\notSolved\random36_144_2_1000_1_20,42583,118.1857791,true
FK_3\notSolved\random45_135_3_1000_1_12,37601,118.0907251,true
FK_3\notSolved\random45_135_4_1000_1_14,33705,115.1497504,false
FK_3\notSolved\random45_225_2_1000_1_20,67730,120.2559241,true
FK_3\Solved\random30_180_1_1000_1_20,75460,120.2494479,true
FK_3\Solved\random30_300_2_1000_1_4,84943,119.5004369,true
FK_3\Solved\random36_144_3_1000_1_17,39195,118.0468333,true
FK_3\Solved\random45_135_4_1000_1_16,36941,102.3869439,false
FK_3\Solved\random45_225_3_1000_1_15,55935,120.4684082,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.3641016,true
FK_4\notSolved\random50_300_2_1000_1_5,80187,119.6698468,true
FK_4\notSolved\random60_240_1_1000_1_17,95352,121.3552792,true
FK_4\notSolved\random60_240_2_1000_1_15,66057,118.838852,true
FK_4\notSolved\random60_240_3_1000_1_18,59351,121.0628203,true
FK_4\notSolved\random75_225_4_1000_1_20,58315,118.456611399,true
FK_4\Solved\random150_300_2_1000_1_12,55681,118.125433299,true
FK_4\Solved\random50_300_1_1000_1_16,119476,119.8014243,true
FK_4\Solved\random50_500_2_1000_1_14,134932,121.544231599,true
FK_4\Solved\random60_240_3_1000_1_14,60963,120.8459409,true
FK_4\Solved\random75_225_4_1000_1_17,60449,118.1703569,true
FK_4\Solved\random75_375_2_1000_1_5,101242,121.5010003,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15431,7.2079568,false
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,25846,13.635425,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12699,17.8852535,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19650,26.2685557,false
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,3.0516893,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12195,8.9556382,false
