FK_1\random10_100_2_1000_1_10,29698,118.0089601,true
FK_1\random10_60_1_1000_1_12,23064,18.3622035,false
FK_1\random12_48_3_1000_1_16,11813,52.2794075,false
FK_1\random15_45_1_1000_1_13,14926,11.2090507,false
FK_1\random15_75_3_1000_1_16,18298,118.1341237,true
FK_1\random30_60_4_1000_1_14,11017,29.1195994,false
FK_2\random20_120_1_1000_1_12,47764,120.5494823,true
FK_2\random20_200_2_1000_1_14,53472,118.4067399,true
FK_2\random24_96_3_1000_1_18,23861,118.3782935,true
FK_2\random30_150_2_1000_1_17,44240,118.1001678,true
FK_2\random30_90_4_1000_1_20,25977,55.6232435,false
FK_2\random60_120_4_1000_1_19,20463,118.2210499,true
FK_3\notSolved\random30_180_2_1000_1_2,47752,119.3979113,true
FK_3\notSolved\random36_144_2_1000_1_20,42583,118.1927173,true
FK_3\notSolved\random45_135_3_1000_1_12,37575,118.1512946,true
FK_3\notSolved\random45_135_4_1000_1_14,33665,118.1341988,true
FK_3\notSolved\random45_225_2_1000_1_20,67784,118.1139564,true
FK_3\Solved\random30_180_1_1000_1_20,75456,118.0760839,true
FK_3\Solved\random30_300_2_1000_1_4,84801,120.3199587,true
FK_3\Solved\random36_144_3_1000_1_17,39165,118.5404907,true
FK_3\Solved\random45_135_4_1000_1_16,36953,118.13695,true
FK_3\Solved\random45_225_3_1000_1_15,56011,120.5925096,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.516974,true
FK_4\notSolved\random50_300_2_1000_1_5,80094,120.7036327,true
FK_4\notSolved\random60_240_1_1000_1_17,95349,120.8535799,true
FK_4\notSolved\random60_240_2_1000_1_15,66105,120.9758333,true
FK_4\notSolved\random60_240_3_1000_1_18,59406,121.5993144,true
FK_4\notSolved\random75_225_4_1000_1_20,58307,118.6561758,true
FK_4\Solved\random150_300_2_1000_1_12,54611,119.7374404,true
FK_4\Solved\random50_300_1_1000_1_16,119452,118.804443,true
FK_4\Solved\random50_500_2_1000_1_14,134901,122.1154794,true
FK_4\Solved\random60_240_3_1000_1_14,60900,119.6337794,true
FK_4\Solved\random75_225_4_1000_1_17,60411,118.3510017,true
FK_4\Solved\random75_375_2_1000_1_5,101012,122.5757038,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15378,7.4964347,false
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,25970,20.7644812,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12664,14.3138631,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19589,118.0344395,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.7950246,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,11951,10.5445298,false
