FK_1\random10_100_2_1000_1_10,29749,119.2642657,true
FK_1\random10_60_1_1000_1_12,23064,119.0954784,true
FK_1\random12_48_3_1000_1_16,11837,120.1776887,true
FK_1\random15_45_1_1000_1_13,15083,15.5582071,false
FK_1\random15_75_3_1000_1_16,18301,120.8154225,true
FK_1\random30_60_4_1000_1_14,11017,34.6963311,false
FK_2\random20_120_1_1000_1_12,47752,120.7511899,true
FK_2\random20_200_2_1000_1_14,53428,120.5370023,true
FK_2\random24_96_3_1000_1_18,23848,120.937478,true
FK_2\random30_150_2_1000_1_17,44395,121.0119495,true
FK_2\random30_90_4_1000_1_20,26012,106.1547598,false
FK_2\random60_120_4_1000_1_19,20463,118.2147782,true
FK_3\notSolved\random30_180_2_1000_1_2,47554,120.708056,true
FK_3\notSolved\random36_144_2_1000_1_20,42678,120.9111096,true
FK_3\notSolved\random45_135_3_1000_1_12,37507,120.9655258,true
FK_3\notSolved\random45_135_4_1000_1_14,33728,118.0646322,true
FK_3\notSolved\random45_225_2_1000_1_20,66990,120.7791304,true
FK_3\Solved\random30_180_1_1000_1_20,73557,120.5164616,true
FK_3\Solved\random30_300_2_1000_1_4,84825,121.2937465,true
FK_3\Solved\random36_144_3_1000_1_17,39006,121.059332,true
FK_3\Solved\random45_135_4_1000_1_16,36969,118.4613183,true
FK_3\Solved\random45_225_3_1000_1_15,55428,119.719599,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.9249699,true
FK_4\notSolved\random50_300_2_1000_1_5,78336,120.4860089,true
FK_4\notSolved\random60_240_1_1000_1_17,95067,121.6239737,true
FK_4\notSolved\random60_240_2_1000_1_15,65871,121.7847849,true
FK_4\notSolved\random60_240_3_1000_1_18,57377,120.7516545,true
FK_4\notSolved\random75_225_4_1000_1_20,58016,119.2400304,true
FK_4\Solved\random150_300_2_1000_1_12,38290,121.3432663,true
FK_4\Solved\random50_300_1_1000_1_16,118806,118.3595027,true
FK_4\Solved\random50_500_2_1000_1_14,133902,122.4445023,true
FK_4\Solved\random60_240_3_1000_1_14,60477,119.7758093,true
FK_4\Solved\random75_225_4_1000_1_17,56633,120.3269631,true
FK_4\Solved\random75_375_2_1000_1_5,99618,123.2730218,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15478,118.7027025,true
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,26502,107.8412726,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12724,75.0291445,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19650,118.942709,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.6374347,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12339,23.2722001,false
