FK_1\random10_100_2_1000_1_10,29714,120.751588,true
FK_1\random10_60_1_1000_1_12,23064,57.4663868,false
FK_1\random12_48_3_1000_1_16,11837,38.5967377,false
FK_1\random15_45_1_1000_1_13,14726,9.9081994,false
FK_1\random15_75_3_1000_1_16,18296,120.0042598,true
FK_1\random30_60_4_1000_1_14,11017,36.6508326,false
FK_2\random20_120_1_1000_1_12,47785,120.5143912,true
FK_2\random20_200_2_1000_1_14,53329,120.3652523,true
FK_2\random24_96_3_1000_1_18,23848,120.7413452,true
FK_2\random30_150_2_1000_1_17,44176,118.1103236,true
FK_2\random30_90_4_1000_1_20,26021,101.4424804,false
FK_2\random60_120_4_1000_1_19,20463,118.2182272,true
FK_3\notSolved\random30_180_2_1000_1_2,47577,119.3510914,true
FK_3\notSolved\random36_144_2_1000_1_20,42594,118.0107232,true
FK_3\notSolved\random45_135_3_1000_1_12,37558,118.5086626,true
FK_3\notSolved\random45_135_4_1000_1_14,33709,120.9295666,true
FK_3\notSolved\random45_225_2_1000_1_20,67631,119.1326191,true
FK_3\Solved\random30_180_1_1000_1_20,75293,120.8943915,true
FK_3\Solved\random30_300_2_1000_1_4,84727,120.6353624,true
FK_3\Solved\random36_144_3_1000_1_17,39128,120.160544,true
FK_3\Solved\random45_135_4_1000_1_16,36957,120.3329141,true
FK_3\Solved\random45_225_3_1000_1_15,55933,121.1435824,true
FK_3\Solved\random90_180_4_1000_1_19,30047,119.060225,true
FK_4\notSolved\random50_300_2_1000_1_5,79848,121.5722054,true
FK_4\notSolved\random60_240_1_1000_1_17,95156,118.0924487,true
FK_4\notSolved\random60_240_2_1000_1_15,65765,121.5519458,true
FK_4\notSolved\random60_240_3_1000_1_18,59315,119.1722508,true
FK_4\notSolved\random75_225_4_1000_1_20,58027,121.6398465,true
FK_4\Solved\random150_300_2_1000_1_12,55101,122.3189791,true
FK_4\Solved\random50_300_1_1000_1_16,119513,121.6108917,true
FK_4\Solved\random50_500_2_1000_1_14,134389,122.3947182,true
FK_4\Solved\random60_240_3_1000_1_14,60763,118.9544158,true
FK_4\Solved\random75_225_4_1000_1_17,55917,118.6946688,true
FK_4\Solved\random75_375_2_1000_1_5,100595,122.8081863,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15440,118.322707,true
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,25636,20.0188834,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12699,10.118029,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19610,118.0382504,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.4286753,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12233,12.9478969,false
