FK_1\random10_100_2_1000_1_10,29775,120.1792816,true
FK_1\random10_60_1_1000_1_12,23034,99.0718309,false
FK_1\random12_48_3_1000_1_16,11828,54.3977256,false
FK_1\random15_45_1_1000_1_13,14995,20.1854806,false
FK_1\random15_75_3_1000_1_16,18263,120.6998754,true
FK_1\random30_60_4_1000_1_14,11017,36.2374458,false
FK_2\random20_120_1_1000_1_12,47752,121.0666015,true
FK_2\random20_200_2_1000_1_14,53514,120.5670278,true
FK_2\random24_96_3_1000_1_18,23857,118.7143994,true
FK_2\random30_150_2_1000_1_17,44245,118.2064733,true
FK_2\random30_90_4_1000_1_20,25988,69.2864772,false
FK_2\random60_120_4_1000_1_19,20463,118.2790511,true
FK_3\notSolved\random30_180_2_1000_1_2,47689,118.9387044,true
FK_3\notSolved\random36_144_2_1000_1_20,42613,118.4213439,true
FK_3\notSolved\random45_135_3_1000_1_12,37601,118.1787002,true
FK_3\notSolved\random45_135_4_1000_1_14,33670,118.1436868,true
FK_3\notSolved\random45_225_2_1000_1_20,67677,118.7383484,true
FK_3\Solved\random30_180_1_1000_1_20,75258,119.3188642,true
FK_3\Solved\random30_300_2_1000_1_4,84847,119.2359173,true
FK_3\Solved\random36_144_3_1000_1_17,39069,120.8465732,true
FK_3\Solved\random45_135_4_1000_1_16,36943,118.1880572,true
FK_3\Solved\random45_225_3_1000_1_15,55730,121.1777158,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.0159275,true
FK_4\notSolved\random50_300_2_1000_1_5,80119,121.4595715,true
FK_4\notSolved\random60_240_1_1000_1_17,94896,120.4163935,true
FK_4\notSolved\random60_240_2_1000_1_15,65969,121.9154116,true
FK_4\notSolved\random60_240_3_1000_1_18,59177,121.2254467,true
FK_4\notSolved\random75_225_4_1000_1_20,58315,118.1725619,true
FK_4\Solved\random150_300_2_1000_1_12,40934,122.370477,true
FK_4\Solved\random50_300_1_1000_1_16,119342,120.6895001,true
FK_4\Solved\random50_500_2_1000_1_14,129335,119.9504607,true
FK_4\Solved\random60_240_3_1000_1_14,60751,121.6857734,true
FK_4\Solved\random75_225_4_1000_1_17,60405,118.4242655,true
FK_4\Solved\random75_375_2_1000_1_5,100017,126.8684207,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15431,8.2174171,false
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,26025,19.538541,false
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12521,14.3882095,false
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19584,120.7588515,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,4.5778542,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12011,10.6497146,false
